Farm_ID,Farmer_ID,Farm_Location,Farm_Size,Irrigation_Type,Crop_Type,Has_IoT_Sensors,Soil_Quality,Access_to_Market,Pest_Incidence,Weather_Anomalies,Proximity_to_Roads
FARM_e22e8c,FARMER_1062,Cross River,3.06,Sprinkler,Crop Farming,False,Good,Poor,Low,Frequent,Far
FARM_bb3205,FARMER_1063,Sokoto,4.42,None,Livestock Farming,True,Good,Poor,High,None,Close
FARM_f04b94,FARMER_1064,Kaduna,3.97,Sprinkler,Crop Farming,True,Poor,Good,High,None,Far
FARM_38b0ea,FARMER_1065,Bauchi,4.34,Sprinkler,Mixed Farming,True,Poor,Good,Moderate,None,Far
FARM_7710dc,FARMER_1066,Sokoto,4.53,Manual,Mixed Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_2c1ddf,FARMER_1067,Sokoto,2.66,Drip,Livestock Farming,True,Good,Good,Low,Rare,Close
FARM_1051d4,FARMER_1068,Kaduna,2.38,Sprinkler,Crop Farming,True,Fair,Good,High,None,Far
FARM_acb28a,FARMER_1069,Ondo,1.23,None,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_3055bd,FARMER_1070,Ebonyi,4.72,None,Crop Farming,False,Fair,Poor,Low,None,Close
FARM_fab944,FARMER_1071,Ebonyi,1.26,Manual,Livestock Farming,False,Fair,Good,High,None,Far
FARM_d93dbd,FARMER_1072,Osun,3.96,Manual,Livestock Farming,False,Fair,Poor,Low,Rare,Close
FARM_63b73e,FARMER_1073,Ondo,2.51,Manual,Crop Farming,True,Poor,Poor,High,None,Close
FARM_0f97a6,FARMER_1074,Kano,4.8,Drip,Livestock Farming,False,Good,Poor,Low,None,Close
FARM_9358c9,FARMER_1075,Cross River,2.68,Manual,Mixed Farming,True,Poor,Poor,High,Rare,Close
FARM_9af4ec,FARMER_1076,Kano,4.27,Drip,Crop Farming,False,Poor,Good,Low,None,Close
FARM_643867,FARMER_1077,Sokoto,2.13,Manual,Crop Farming,False,Fair,Good,Low,None,Far
FARM_9fd2c9,FARMER_1078,Osun,2.2,Drip,Livestock Farming,False,Good,Poor,Moderate,Rare,Far
FARM_e9132a,FARMER_1079,Cross River,3.38,Sprinkler,Livestock Farming,True,Poor,Poor,High,None,Close
FARM_194e41,FARMER_1080,Zamfara,4.99,Manual,Livestock Farming,True,Fair,Good,High,None,Close
FARM_ec73e9,FARMER_1081,Niger,3.07,Drip,Crop Farming,False,Good,Poor,Moderate,Frequent,Close
FARM_8c692d,FARMER_1082,Zamfara,4.75,Sprinkler,Crop Farming,False,Good,Good,Moderate,Rare,Close
FARM_c22f9e,FARMER_1083,Cross River,4.14,Manual,Crop Farming,True,Poor,Poor,Low,Frequent,Close
FARM_492fb1,FARMER_1084,Niger,4.18,Sprinkler,Mixed Farming,True,Fair,Poor,High,Rare,Close
FARM_08548e,FARMER_1085,Plateau,2.74,Manual,Mixed Farming,False,Poor,Good,Low,None,Far
FARM_9ca7cd,FARMER_1086,Kano,2.55,None,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_5693c8,FARMER_1087,Kebbi,1.77,Drip,Mixed Farming,False,Poor,Good,Low,Frequent,Close
FARM_521bf8,FARMER_1088,Zamfara,4.86,None,Crop Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_67df98,FARMER_1089,Sokoto,4.84,Drip,Livestock Farming,True,Good,Good,High,Frequent,Far
FARM_307fa1,FARMER_1090,Plateau,3.99,None,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_f85df3,FARMER_1091,Niger,2.19,Manual,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_5cc0ce,FARMER_1092,Kebbi,1.98,None,Mixed Farming,True,Good,Poor,High,None,Close
FARM_c75fa7,FARMER_1093,Taraba,4.95,Manual,Crop Farming,False,Fair,Good,High,Frequent,Close
FARM_fa458c,FARMER_1094,Kebbi,1.27,Drip,Crop Farming,False,Fair,Poor,Moderate,None,Close
FARM_bf911f,FARMER_1095,Benue,4.37,Manual,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_ec4e70,FARMER_1096,Osun,2.42,None,Livestock Farming,True,Good,Good,Moderate,Rare,Far
FARM_155dfa,FARMER_1097,Katsina,2.68,Sprinkler,Livestock Farming,False,Fair,Poor,High,None,Close
FARM_72b91a,FARMER_1098,Oyo,4.33,Drip,Crop Farming,True,Poor,Poor,High,None,Close
FARM_fa86a6,FARMER_1099,Zamfara,1.36,Sprinkler,Livestock Farming,False,Poor,Poor,Low,None,Far
FARM_71586f,FARMER_1100,Cross River,2.42,Sprinkler,Mixed Farming,True,Fair,Poor,High,None,Close
FARM_97c70d,FARMER_1101,Ebonyi,4.81,Sprinkler,Mixed Farming,False,Poor,Good,Moderate,Frequent,Far
FARM_6cc74a,FARMER_1102,Katsina,3.8,Sprinkler,Livestock Farming,True,Poor,Good,High,Rare,Far
FARM_afec48,FARMER_1103,Cross River,4.02,Sprinkler,Mixed Farming,False,Good,Good,High,Rare,Far
FARM_78211d,FARMER_1104,Oyo,4.03,None,Livestock Farming,False,Fair,Good,High,Rare,Close
FARM_20e635,FARMER_1105,Cross River,1.24,Manual,Crop Farming,False,Good,Good,Moderate,None,Far
FARM_954332,FARMER_1106,Niger,1.81,Manual,Livestock Farming,True,Fair,Poor,Low,Frequent,Far
FARM_c5c64b,FARMER_1107,Kaduna,2.97,Sprinkler,Livestock Farming,True,Poor,Good,Low,Rare,Close
FARM_318f70,FARMER_1108,Katsina,2.47,None,Livestock Farming,False,Good,Good,Moderate,Frequent,Far
FARM_9568f3,FARMER_1109,Kaduna,2.64,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,Rare,Far
FARM_41890e,FARMER_1110,Kano,4.13,Sprinkler,Livestock Farming,False,Poor,Poor,Low,Frequent,Far
FARM_d948ef,FARMER_1111,Plateau,1.06,Drip,Crop Farming,False,Poor,Poor,Moderate,None,Close
FARM_a6c29d,FARMER_1112,Oyo,3.64,None,Crop Farming,True,Fair,Good,High,None,Far
FARM_85d998,FARMER_1113,Benue,1.0,Sprinkler,Mixed Farming,False,Fair,Poor,High,Rare,Far
FARM_caba06,FARMER_1114,Kebbi,1.25,Manual,Crop Farming,True,Poor,Poor,Low,Rare,Close
FARM_0ccebc,FARMER_1115,Cross River,2.63,Drip,Mixed Farming,True,Poor,Poor,High,Rare,Far
FARM_7cd98e,FARMER_1116,Osun,4.36,Sprinkler,Livestock Farming,False,Good,Poor,Low,None,Close
FARM_1c1b7b,FARMER_1117,Ondo,1.58,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,None,Far
FARM_d4a0e8,FARMER_1118,Katsina,3.22,Sprinkler,Crop Farming,False,Fair,Good,Low,Rare,Close
FARM_0d5be5,FARMER_1119,Benue,3.71,None,Crop Farming,True,Good,Good,Low,Rare,Close
FARM_6000ea,FARMER_1120,Sokoto,1.92,Sprinkler,Crop Farming,True,Poor,Poor,High,None,Far
FARM_9f882c,FARMER_1121,Osun,3.05,Manual,Livestock Farming,False,Poor,Poor,Low,Rare,Far
FARM_8a8e19,FARMER_1122,Kano,4.65,Drip,Mixed Farming,True,Poor,Poor,Low,Rare,Close
FARM_744abf,FARMER_1123,Sokoto,3.05,None,Crop Farming,True,Poor,Poor,Low,Rare,Far
FARM_50e03f,FARMER_1124,Bauchi,1.63,Drip,Crop Farming,True,Fair,Poor,Moderate,None,Close
FARM_75ef79,FARMER_1125,Zamfara,3.51,Manual,Crop Farming,True,Poor,Poor,High,None,Far
FARM_93f5c9,FARMER_1126,Niger,3.37,Sprinkler,Livestock Farming,True,Poor,Good,High,Frequent,Far
FARM_8973e2,FARMER_1127,Plateau,1.11,None,Crop Farming,False,Poor,Poor,Low,Frequent,Close
FARM_4c99bd,FARMER_1128,Ebonyi,1.36,Sprinkler,Livestock Farming,False,Poor,Poor,Low,Frequent,Far
FARM_f7c7d0,FARMER_1129,Oyo,1.63,None,Crop Farming,False,Fair,Poor,Moderate,Frequent,Far
FARM_7cd373,FARMER_1130,Sokoto,1.55,Sprinkler,Crop Farming,True,Fair,Poor,High,Rare,Far
FARM_52f7a5,FARMER_1131,Bauchi,2.04,Manual,Crop Farming,False,Good,Good,High,None,Far
FARM_74f411,FARMER_1132,Katsina,2.82,Manual,Mixed Farming,True,Fair,Poor,Low,None,Close
FARM_fd7193,FARMER_1133,Oyo,2.49,Sprinkler,Livestock Farming,True,Fair,Good,Moderate,Frequent,Close
FARM_b58571,FARMER_1134,Ondo,4.56,Manual,Crop Farming,True,Fair,Poor,Moderate,Rare,Close
FARM_01bf70,FARMER_1135,Sokoto,3.45,Sprinkler,Mixed Farming,False,Good,Poor,Low,None,Close
FARM_31c511,FARMER_1136,Ondo,4.5,None,Mixed Farming,False,Poor,Poor,Low,None,Far
FARM_2d164e,FARMER_1137,Kaduna,3.11,Manual,Crop Farming,False,Good,Poor,Low,Rare,Close
FARM_5864a0,FARMER_1138,Zamfara,1.36,None,Mixed Farming,False,Poor,Good,Low,Rare,Close
FARM_ed29c2,FARMER_1139,Plateau,2.85,Sprinkler,Mixed Farming,False,Fair,Poor,Low,Frequent,Close
FARM_30dd43,FARMER_1140,Cross River,4.29,None,Crop Farming,True,Poor,Good,Moderate,Frequent,Far
FARM_bd36e7,FARMER_1141,Katsina,1.78,Drip,Livestock Farming,True,Good,Good,Moderate,Rare,Far
FARM_9bf135,FARMER_1142,Kebbi,1.36,Sprinkler,Mixed Farming,False,Poor,Poor,Low,None,Close
FARM_d0c400,FARMER_1143,Ondo,2.32,Manual,Mixed Farming,True,Poor,Good,Low,Rare,Far
FARM_b85921,FARMER_1144,Ebonyi,2.56,Manual,Livestock Farming,False,Fair,Good,High,Rare,Far
FARM_683b91,FARMER_1145,Kaduna,2.23,Drip,Crop Farming,False,Poor,Poor,Moderate,None,Close
FARM_1a04d1,FARMER_1146,Ebonyi,1.54,Sprinkler,Livestock Farming,False,Poor,Poor,Moderate,None,Close
FARM_d98327,FARMER_1147,Cross River,2.0,Sprinkler,Livestock Farming,False,Fair,Poor,Low,Frequent,Close
FARM_dbcef9,FARMER_1148,Taraba,3.73,Sprinkler,Crop Farming,False,Good,Poor,Moderate,Rare,Far
FARM_310d74,FARMER_1149,Kebbi,2.54,Sprinkler,Livestock Farming,False,Fair,Poor,Moderate,Frequent,Close
FARM_5a1be5,FARMER_1150,Katsina,3.53,None,Mixed Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_80d690,FARMER_1151,Bauchi,3.15,Sprinkler,Livestock Farming,True,Fair,Good,High,Rare,Far
FARM_01e228,FARMER_1152,Kaduna,3.2,None,Livestock Farming,False,Fair,Poor,Moderate,None,Close
FARM_a3cb95,FARMER_1153,Sokoto,1.99,None,Crop Farming,False,Poor,Good,Low,Rare,Far
FARM_c78e41,FARMER_1154,Oyo,3.09,Manual,Mixed Farming,False,Good,Poor,Moderate,Rare,Far
FARM_3c3096,FARMER_1155,Kebbi,1.09,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,None,Close
FARM_76c96d,FARMER_1156,Kebbi,2.73,None,Mixed Farming,False,Good,Good,High,None,Far
FARM_d696af,FARMER_1157,Katsina,3.29,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,None,Far
FARM_2cc46a,FARMER_1158,Oyo,1.73,Drip,Crop Farming,True,Poor,Poor,High,Rare,Far
FARM_3c924b,FARMER_1159,Kaduna,2.03,None,Crop Farming,False,Poor,Good,High,None,Far
FARM_cd7b83,FARMER_1160,Kano,1.88,Manual,Crop Farming,False,Fair,Poor,High,Rare,Far
FARM_a9e483,FARMER_1161,Bauchi,1.28,Sprinkler,Mixed Farming,True,Fair,Good,Moderate,Frequent,Far
FARM_8a1259,FARMER_1162,Kano,2.39,Manual,Livestock Farming,False,Fair,Poor,Low,None,Close
FARM_30cac0,FARMER_1163,Kano,4.92,None,Crop Farming,False,Poor,Poor,Low,Frequent,Close
FARM_a2f93e,FARMER_1164,Plateau,2.42,None,Livestock Farming,False,Fair,Good,Moderate,Frequent,Close
FARM_f47d48,FARMER_1165,Niger,2.84,Manual,Mixed Farming,False,Poor,Poor,High,None,Close
FARM_0e5eed,FARMER_1166,Ebonyi,3.61,Sprinkler,Crop Farming,False,Fair,Poor,Low,None,Far
FARM_b4fe15,FARMER_1167,Kebbi,3.59,None,Livestock Farming,False,Poor,Poor,Moderate,Rare,Close
FARM_63f3e7,FARMER_1168,Zamfara,4.8,Drip,Crop Farming,True,Fair,Good,Low,None,Close
FARM_efbf81,FARMER_1169,Sokoto,4.43,Manual,Livestock Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_ae8bf4,FARMER_1170,Sokoto,4.18,None,Crop Farming,False,Good,Poor,High,Frequent,Close
FARM_dcaaf6,FARMER_1171,Kaduna,4.81,Sprinkler,Crop Farming,False,Poor,Good,Low,Frequent,Close
FARM_d77c90,FARMER_1172,Katsina,1.92,None,Mixed Farming,True,Fair,Good,Moderate,Rare,Close
FARM_3b4b9e,FARMER_1173,Taraba,3.47,Sprinkler,Livestock Farming,True,Good,Poor,Moderate,Rare,Close
FARM_d0d514,FARMER_1174,Kaduna,4.55,Sprinkler,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_d8ffd0,FARMER_1175,Ebonyi,3.5,None,Crop Farming,False,Fair,Poor,Moderate,None,Close
FARM_6d8842,FARMER_1176,Cross River,4.91,Drip,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_b48199,FARMER_1177,Plateau,1.4,Sprinkler,Crop Farming,True,Good,Good,Moderate,Frequent,Close
FARM_1935f7,FARMER_1178,Cross River,2.76,Manual,Livestock Farming,False,Poor,Good,Low,Frequent,Far
FARM_372508,FARMER_1179,Katsina,4.91,Sprinkler,Mixed Farming,True,Good,Good,High,Frequent,Close
FARM_0972c5,FARMER_1180,Taraba,2.52,Sprinkler,Mixed Farming,True,Poor,Poor,Low,None,Far
FARM_5a47c5,FARMER_1181,Plateau,3.96,Drip,Crop Farming,False,Good,Good,Moderate,None,Close
FARM_99231f,FARMER_1182,Kano,1.12,Sprinkler,Crop Farming,False,Fair,Poor,High,Frequent,Close
FARM_005d59,FARMER_1183,Cross River,3.78,None,Crop Farming,False,Fair,Poor,High,None,Far
FARM_5f9e04,FARMER_1184,Cross River,4.74,Drip,Livestock Farming,False,Fair,Poor,Low,Rare,Far
FARM_0fee81,FARMER_1185,Taraba,2.53,Sprinkler,Crop Farming,False,Good,Good,Low,None,Far
FARM_5a8620,FARMER_1186,Bauchi,1.09,None,Crop Farming,False,Good,Good,Low,Frequent,Far
FARM_36290f,FARMER_1187,Cross River,1.11,None,Livestock Farming,False,Poor,Good,High,None,Far
FARM_9a610b,FARMER_1188,Benue,4.57,Sprinkler,Mixed Farming,False,Good,Good,High,Rare,Far
FARM_d1fcb1,FARMER_1189,Cross River,3.89,Manual,Mixed Farming,True,Poor,Poor,Low,Frequent,Far
FARM_a485aa,FARMER_1190,Ondo,1.43,Manual,Crop Farming,False,Good,Good,Moderate,None,Close
FARM_95dff0,FARMER_1191,Kaduna,1.22,Sprinkler,Crop Farming,False,Fair,Poor,High,None,Far
FARM_ee1196,FARMER_1192,Taraba,4.22,Sprinkler,Livestock Farming,False,Good,Good,Low,None,Far
FARM_fc5281,FARMER_1193,Kano,4.24,None,Mixed Farming,False,Fair,Good,Moderate,None,Far
FARM_6b0cb7,FARMER_1194,Zamfara,1.48,Sprinkler,Mixed Farming,True,Good,Poor,Low,Rare,Far
FARM_fb2ef1,FARMER_1195,Osun,2.21,Sprinkler,Crop Farming,True,Poor,Good,High,None,Close
FARM_a714a9,FARMER_1196,Ondo,4.12,None,Mixed Farming,False,Good,Good,High,None,Far
FARM_fc0f67,FARMER_1197,Bauchi,3.1,Sprinkler,Crop Farming,True,Fair,Poor,Low,Frequent,Far
FARM_394a7c,FARMER_1198,Osun,4.83,Sprinkler,Livestock Farming,True,Good,Good,Moderate,Rare,Far
FARM_34f741,FARMER_1199,Plateau,2.92,Sprinkler,Livestock Farming,False,Poor,Poor,High,Frequent,Far
FARM_f9cfbc,FARMER_1200,Kaduna,3.71,None,Livestock Farming,False,Poor,Poor,Low,Rare,Far
FARM_466b10,FARMER_1201,Oyo,3.04,Sprinkler,Livestock Farming,False,Poor,Good,Low,None,Close
FARM_d08e8f,FARMER_1202,Kano,4.77,Manual,Livestock Farming,False,Poor,Poor,Moderate,Rare,Close
FARM_7ef1c7,FARMER_1203,Bauchi,2.59,Sprinkler,Mixed Farming,False,Good,Poor,Moderate,Frequent,Close
FARM_81f63b,FARMER_1204,Ondo,1.92,Manual,Mixed Farming,False,Poor,Good,High,None,Far
FARM_9a199c,FARMER_1205,Ondo,2.31,Sprinkler,Crop Farming,False,Good,Good,Moderate,Frequent,Far
FARM_f3530d,FARMER_1206,Kebbi,4.41,None,Livestock Farming,False,Good,Good,Moderate,Frequent,Close
FARM_fcfa9f,FARMER_1207,Oyo,2.99,Manual,Mixed Farming,True,Good,Poor,High,Rare,Close
FARM_a8138e,FARMER_1208,Ebonyi,2.42,Sprinkler,Livestock Farming,False,Poor,Poor,Low,None,Close
FARM_48c7dc,FARMER_1209,Niger,3.18,Sprinkler,Mixed Farming,False,Poor,Good,High,Frequent,Close
FARM_8d0742,FARMER_1210,Ebonyi,1.53,Sprinkler,Crop Farming,True,Good,Poor,High,Frequent,Close
FARM_2efac1,FARMER_1211,Plateau,1.02,Sprinkler,Crop Farming,True,Good,Poor,Moderate,Rare,Close
FARM_eaa5ae,FARMER_1212,Kebbi,2.12,None,Mixed Farming,False,Good,Good,Moderate,Frequent,Close
FARM_0f8645,FARMER_1213,Kaduna,3.42,Drip,Livestock Farming,False,Fair,Good,Low,None,Close
FARM_565a39,FARMER_1214,Osun,3.85,Manual,Mixed Farming,True,Fair,Good,Moderate,None,Close
FARM_6badb3,FARMER_1215,Cross River,4.31,Sprinkler,Crop Farming,False,Poor,Poor,Low,Rare,Close
FARM_5c790e,FARMER_1216,Cross River,4.71,None,Mixed Farming,True,Fair,Poor,Low,Frequent,Close
FARM_fe4905,FARMER_1217,Benue,2.65,Drip,Crop Farming,False,Good,Good,Low,Rare,Far
FARM_05ab29,FARMER_1218,Taraba,3.96,None,Crop Farming,False,Good,Poor,High,Rare,Close
FARM_4432da,FARMER_1219,Ebonyi,1.3,Sprinkler,Mixed Farming,True,Poor,Good,Moderate,Frequent,Far
FARM_dcb9ab,FARMER_1220,Ondo,1.23,Drip,Crop Farming,False,Poor,Good,Moderate,None,Far
FARM_b3266e,FARMER_1221,Zamfara,1.5,Manual,Livestock Farming,False,Fair,Good,Low,Rare,Far
FARM_fb08b5,FARMER_1222,Bauchi,2.79,Manual,Crop Farming,True,Good,Poor,Moderate,None,Far
FARM_ec4705,FARMER_1223,Ebonyi,1.85,None,Mixed Farming,True,Poor,Poor,Low,None,Far
FARM_52c459,FARMER_1224,Katsina,2.15,Manual,Crop Farming,True,Poor,Poor,Moderate,Frequent,Close
FARM_653522,FARMER_1225,Benue,3.59,Manual,Mixed Farming,False,Fair,Poor,High,Frequent,Far
FARM_afadb4,FARMER_1226,Benue,2.43,Drip,Crop Farming,True,Poor,Poor,Moderate,None,Close
FARM_56d25d,FARMER_1227,Cross River,3.23,Manual,Mixed Farming,True,Fair,Poor,Low,None,Close
FARM_b6f677,FARMER_1228,Kano,2.65,Drip,Livestock Farming,False,Good,Good,High,None,Close
FARM_f867f1,FARMER_1229,Katsina,1.68,Drip,Livestock Farming,True,Fair,Good,Moderate,Rare,Close
FARM_6ef1e6,FARMER_1230,Bauchi,1.3,Drip,Mixed Farming,True,Poor,Good,High,None,Far
FARM_51b478,FARMER_1231,Katsina,1.94,Manual,Mixed Farming,False,Fair,Good,Low,Rare,Far
FARM_4f20f1,FARMER_1232,Kaduna,1.23,None,Mixed Farming,True,Fair,Poor,Low,Frequent,Far
FARM_8d5b86,FARMER_1233,Ondo,3.47,None,Mixed Farming,False,Good,Good,Moderate,Frequent,Close
FARM_3462f9,FARMER_1234,Katsina,4.18,Manual,Mixed Farming,False,Fair,Good,Low,None,Far
FARM_8eaf25,FARMER_1235,Cross River,2.36,Drip,Mixed Farming,False,Poor,Good,Moderate,Frequent,Close
FARM_bb5ad4,FARMER_1236,Zamfara,2.55,Manual,Mixed Farming,False,Poor,Poor,Low,None,Far
FARM_774505,FARMER_1237,Kebbi,4.26,Sprinkler,Mixed Farming,False,Good,Good,Low,Rare,Close
FARM_173547,FARMER_1238,Plateau,1.89,None,Crop Farming,False,Good,Good,Low,None,Close
FARM_afcc64,FARMER_1239,Kebbi,1.48,Drip,Mixed Farming,True,Good,Good,Moderate,Frequent,Far
FARM_22cb90,FARMER_1240,Taraba,3.0,Manual,Crop Farming,True,Poor,Good,Moderate,None,Far
FARM_181537,FARMER_1241,Osun,3.58,Drip,Mixed Farming,False,Fair,Poor,Moderate,Frequent,Close
FARM_bbd535,FARMER_1242,Osun,3.4,Sprinkler,Mixed Farming,True,Poor,Poor,Moderate,Rare,Far
FARM_6356d9,FARMER_1243,Cross River,3.86,Drip,Crop Farming,False,Poor,Good,Low,Frequent,Close
FARM_6fc04e,FARMER_1244,Kebbi,1.23,Sprinkler,Livestock Farming,False,Good,Good,High,Frequent,Far
FARM_aa6342,FARMER_1245,Oyo,2.71,None,Livestock Farming,True,Good,Poor,Moderate,Frequent,Close
FARM_2db108,FARMER_1246,Cross River,1.95,Drip,Mixed Farming,False,Fair,Poor,Low,Frequent,Close
FARM_f7a31d,FARMER_1247,Oyo,4.04,Manual,Livestock Farming,False,Fair,Poor,Low,Frequent,Close
FARM_31f787,FARMER_1248,Bauchi,4.49,Drip,Livestock Farming,True,Fair,Poor,Moderate,Frequent,Far
FARM_bc1213,FARMER_1249,Osun,2.13,Drip,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_b8cb12,FARMER_1250,Kebbi,1.38,Sprinkler,Crop Farming,True,Poor,Poor,Low,Rare,Close
FARM_774218,FARMER_1251,Taraba,2.01,Sprinkler,Livestock Farming,False,Fair,Good,Moderate,None,Close
FARM_b50190,FARMER_1252,Ondo,1.42,Manual,Livestock Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_a56b01,FARMER_1253,Kebbi,2.29,None,Crop Farming,False,Poor,Good,High,None,Far
FARM_2415fc,FARMER_1254,Niger,3.15,None,Crop Farming,True,Fair,Poor,High,Rare,Close
FARM_b70afe,FARMER_1255,Taraba,4.89,Sprinkler,Crop Farming,False,Fair,Good,Moderate,Rare,Far
FARM_0f8ac1,FARMER_1256,Plateau,2.6,Manual,Livestock Farming,False,Poor,Poor,High,None,Close
FARM_acb837,FARMER_1257,Ebonyi,1.88,Drip,Livestock Farming,False,Good,Poor,High,None,Close
FARM_3634c5,FARMER_1258,Benue,1.67,Manual,Livestock Farming,False,Fair,Good,Moderate,Rare,Far
FARM_2138aa,FARMER_1259,Kaduna,1.69,Manual,Crop Farming,False,Good,Good,Low,Frequent,Close
FARM_eea119,FARMER_1260,Plateau,1.77,Manual,Livestock Farming,False,Poor,Poor,Low,Rare,Close
FARM_d9254d,FARMER_1261,Osun,4.05,None,Livestock Farming,False,Good,Good,Low,Frequent,Far
FARM_459190,FARMER_1262,Sokoto,1.24,Drip,Mixed Farming,False,Poor,Good,Low,Rare,Close
FARM_aa82df,FARMER_1263,Oyo,4.99,Manual,Mixed Farming,False,Good,Poor,High,Frequent,Close
FARM_9e8ba2,FARMER_1264,Benue,3.09,None,Mixed Farming,False,Good,Poor,High,None,Far
FARM_410098,FARMER_1265,Zamfara,3.18,None,Livestock Farming,False,Good,Poor,Moderate,None,Close
FARM_98c3e6,FARMER_1266,Oyo,2.43,Sprinkler,Mixed Farming,False,Poor,Good,Moderate,Frequent,Close
FARM_3b22d4,FARMER_1267,Ebonyi,3.76,Drip,Crop Farming,True,Poor,Poor,Low,Frequent,Close
FARM_59bacf,FARMER_1268,Niger,2.89,Manual,Livestock Farming,True,Poor,Poor,Low,Frequent,Close
FARM_0a74ba,FARMER_1269,Taraba,2.32,Drip,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_05a31a,FARMER_1270,Ondo,2.06,Sprinkler,Livestock Farming,True,Poor,Good,Moderate,None,Close
FARM_ea3760,FARMER_1271,Plateau,4.7,Sprinkler,Crop Farming,False,Fair,Poor,Low,Rare,Close
FARM_33a31e,FARMER_1272,Zamfara,2.16,Manual,Livestock Farming,False,Poor,Good,High,None,Far
FARM_9f8e71,FARMER_1273,Ebonyi,2.75,None,Livestock Farming,True,Fair,Good,High,Rare,Far
FARM_cc34bb,FARMER_1274,Benue,2.4,Sprinkler,Crop Farming,False,Good,Poor,High,None,Close
FARM_0994fe,FARMER_1275,Taraba,1.34,None,Mixed Farming,True,Good,Good,High,Frequent,Far
FARM_df63d8,FARMER_1276,Kano,1.74,Sprinkler,Livestock Farming,False,Poor,Good,High,None,Far
FARM_2fb3f7,FARMER_1277,Kaduna,1.76,Drip,Crop Farming,True,Fair,Good,Moderate,None,Close
FARM_0317cd,FARMER_1278,Kano,3.77,Manual,Crop Farming,False,Good,Poor,Moderate,Frequent,Close
FARM_56f29b,FARMER_1279,Zamfara,2.63,Sprinkler,Livestock Farming,True,Good,Good,Low,Frequent,Far
FARM_9838c4,FARMER_1280,Ondo,4.13,Drip,Livestock Farming,True,Fair,Poor,Moderate,None,Far
FARM_34dfee,FARMER_1281,Niger,3.84,Sprinkler,Mixed Farming,False,Poor,Poor,Moderate,None,Close
FARM_751497,FARMER_1282,Ebonyi,1.77,Manual,Mixed Farming,False,Good,Good,Moderate,Rare,Close
FARM_3e2ec6,FARMER_1283,Sokoto,3.25,Drip,Mixed Farming,True,Poor,Poor,Moderate,Rare,Far
FARM_df18c9,FARMER_1284,Osun,3.97,None,Mixed Farming,True,Poor,Poor,Low,None,Far
FARM_803728,FARMER_1285,Cross River,3.53,Sprinkler,Mixed Farming,False,Fair,Poor,Moderate,Rare,Close
FARM_ac1d39,FARMER_1286,Sokoto,3.4,Sprinkler,Mixed Farming,False,Fair,Good,Moderate,Frequent,Far
FARM_d2e0a1,FARMER_1287,Sokoto,3.96,Drip,Mixed Farming,False,Good,Poor,Low,None,Far
FARM_f09ddd,FARMER_1288,Kebbi,1.23,Manual,Crop Farming,True,Fair,Poor,Moderate,None,Far
FARM_cba68f,FARMER_1289,Kebbi,3.93,Sprinkler,Mixed Farming,True,Good,Poor,Low,Rare,Close
FARM_e1461c,FARMER_1290,Kebbi,2.09,Drip,Mixed Farming,False,Good,Poor,High,None,Far
FARM_dc3d17,FARMER_1291,Ebonyi,3.29,Manual,Livestock Farming,False,Good,Poor,High,None,Far
FARM_fcf045,FARMER_1292,Kebbi,1.97,Sprinkler,Mixed Farming,False,Poor,Poor,Moderate,Frequent,Close
FARM_196590,FARMER_1293,Osun,4.36,Drip,Mixed Farming,False,Poor,Poor,Moderate,None,Far
FARM_5f8f3e,FARMER_1294,Taraba,2.92,Manual,Livestock Farming,False,Fair,Good,Moderate,Rare,Close
FARM_2e1aa8,FARMER_1295,Niger,3.57,Sprinkler,Livestock Farming,True,Fair,Good,Moderate,Frequent,Close
FARM_7320b6,FARMER_1296,Kebbi,4.18,Sprinkler,Mixed Farming,False,Good,Good,High,Rare,Close
FARM_47b824,FARMER_1297,Ondo,4.58,Manual,Mixed Farming,False,Good,Poor,High,None,Close
FARM_616fca,FARMER_1298,Niger,3.93,Manual,Livestock Farming,False,Poor,Poor,Moderate,Rare,Far
FARM_a1465a,FARMER_1299,Oyo,1.6,Drip,Crop Farming,False,Poor,Good,Low,Rare,Close
FARM_178540,FARMER_1300,Taraba,4.42,Sprinkler,Crop Farming,False,Good,Poor,Low,Frequent,Far
FARM_181333,FARMER_1301,Bauchi,3.47,Sprinkler,Crop Farming,True,Good,Poor,High,None,Close
